flow_row_id,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,source_file,capture_date,label,detailedlabel
65196,1677287409.702222,CXGVFI3Cmr5tArut9c,192.168.1.135,60889,192.168.1.106,60658,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65197,1677287410.520820,CFH5xJqwKTL0Clbma,192.168.1.106,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65198,1677287407.688701,CukkTD1xoM1M0k8sV6,192.168.1.106,60658,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65199,1677287410.710463,C7Kqpx1ntrTJrGHxI,192.168.1.135,43084,192.168.1.106,60658,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65200,1677287408.522633,C5SzCp3riJV8aifhsj,192.168.1.132,1900,192.168.1.106,60658,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65201,1677287402.501783,CYkLzGPOVxoKeqM6b,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65202,1677287501.091144,CNwvpJ3xdx2RFYnJa,192.168.1.106,51001,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65203,1677287501.316572,CEdiRI2nb2U1ZUVYP6,192.168.1.106,55249,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65204,1677287501.085679,CtdQv833v0XcDCchCf,192.168.1.106,60849,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65205,1677287501.087829,CkNH1X3YxetwqwdxUh,192.168.1.106,54448,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65206,1677287501.096528,CcE5La2oOTBhdnYVh6,192.168.1.106,64420,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65207,1677287501.204711,CG66np618NkCDXMMl,192.168.1.106,63723,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65208,1677287501.207129,C4dIAljQUqX4L2Dz,192.168.1.106,58928,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65209,1677287501.209663,CN7SA6KeQ15S7wVo2,192.168.1.106,63141,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65210,1677287501.321493,COBnEq1NIpkCywlBr1,192.168.1.106,54118,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65211,1677287501.058780,CQqpXK2hZY5NX2CxSj,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-DHCP
65212,1677287544.051288,CO1FZH11IutLBiYE5j,192.168.1.108,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65213,1677287555.192885,CzSgIY3zeiITin2wc7,192.168.1.106,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65214,1677287544.052489,CaWQou4mHDxSPlJ6Gl,192.168.1.131,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65215,1677287517.417547,C7WAqz3d5WELhkmaLb,192.168.1.135,37932,192.168.1.106,60659,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65216,1677287505.792730,CoFqHs433KqPUGXLKj,192.168.1.132,1900,192.168.1.106,53989,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65217,1677287518.426558,Ch7MEo17DAp5SOipb5,192.168.1.135,59010,192.168.1.106,60659,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65218,1677287519.437553,CEZzTt2qW2H6Rb6eUc,192.168.1.135,33463,192.168.1.106,60659,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65219,1677287517.414886,CmGZQh148G8p9f10hh,192.168.1.106,60659,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65220,1677287520.461898,C9ILw43U3eu6Iq4EN3,192.168.1.135,40385,192.168.1.106,60659,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65221,1677287522.624265,CDy0Rm1igR5C3jPDV4,192.168.1.106,57571,142.251.36.131,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-1e100
65222,1677287517.940267,C4Ihmg42279dygVcsl,192.168.1.132,1900,192.168.1.106,60659,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65223,1677287565.764257,CKjGCB3S7CvNan8UH8,192.168.1.108,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65224,1677287527.723081,C3IbQa11cR1pkEW8Ci,192.168.1.135,50156,192.168.1.106,57572,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65225,1677287528.728179,CQJM7a4Ogy1CPtXMv8,192.168.1.135,49455,192.168.1.106,57572,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65226,1677287529.752469,CWw31e2iHdet6Lb7f9,192.168.1.135,54969,192.168.1.106,57572,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65227,1677287527.719801,CaP6iV8kZBsgl47yj,192.168.1.106,57572,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65228,1677287530.747461,Cp4zxU22Nad7VAPlbb,192.168.1.135,55338,192.168.1.106,57572,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65229,1677287528.529606,CwrDMP2NjVBPF02Zrc,192.168.1.132,1900,192.168.1.106,57572,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65230,1677287522.461184,ChTCG8B5fUyUC4Old,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65231,1677287547.561404,Cc1UmpCmBSsTbF5sj,192.168.1.131,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65232,1677287556.527904,CnDra82mseaoA5PCGj,192.168.1.106,53437,142.251.37.98,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-1e100
65233,1677287575.828258,CbaUk02UXl7qaCrcHg,192.168.1.106,58105,142.251.37.110,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-1e100
65234,1677287628.186876,CTXIiR3c8EX6S8RLx5,192.168.1.108,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65235,1677287662.794421,CUSyEJ1sbVIheQyT97,192.168.1.106,50040,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65236,1677287663.098855,CgehSYSf2MUjVWm6f,192.168.1.106,62243,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65237,1677287682.680339,CLqO1ciu98AqEouHg,192.168.1.106,61904,192.168.1.135,8009,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65238,1677287683.184943,Cw4TL01VDTUN4EXPne,192.168.1.106,61904,192.168.1.135,8009,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65239,1677287683.461330,CSH2Ow1bYS36jsGqn2,192.168.1.106,61905,192.168.1.135,8009,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65240,1677287684.012555,Cntv8K22MmiATIV58e,192.168.1.106,61905,192.168.1.135,8009,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65241,1677287682.665980,C6ERw04qxPutYGSmy2,192.168.1.106,61903,192.168.1.135,8009,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65242,1677287683.732461,CssS813dALpHGHFZW1,192.168.1.106,61904,192.168.1.135,8009,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65243,1677287684.527201,CJip3f1PcViKINKjt4,192.168.1.106,61905,192.168.1.135,8009,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65244,1677283278.071288,CmFlkSCiZ04NCJEgj,192.168.1.106,51362,192.168.1.135,8009,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65245,1677283280.413470,COOG6Q1WU4R24kIf2b,192.168.1.106,57091,192.168.1.135,8009,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65246,1677287691.689003,CYeDuZ1oHY4yvP3Qcb,192.168.1.106,61906,192.168.1.135,8009,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65247,1677287637.608918,CedywG1fJuZbw4ENX3,192.168.1.135,47241,192.168.1.106,64138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65248,1677287638.633215,C5KmQk4wOIkXpFcNda,192.168.1.135,51228,192.168.1.106,64138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65249,1677287639.657384,CkDGj9SVBopOifU54,192.168.1.135,37761,192.168.1.106,64138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65250,1677287637.450126,CSztIA2zDqtPDrFeVi,192.168.1.106,64138,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65251,1677287640.478030,Coxe5q1LxeUmlr2EQg,192.168.1.135,40170,192.168.1.106,64138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65252,1677287638.003404,CGoD5F497FZ03UEvnc,192.168.1.132,1900,192.168.1.106,64138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65253,1677287647.736106,C8Px1p1XtDDlQzNGm1,192.168.1.106,64139,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65254,1677287648.541516,C173RdwUrX0z0rEFe,192.168.1.132,1900,192.168.1.106,64139,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65255,1677287642.822256,CwLik4ud2gcA0Vupl,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65256,1677284652.125108,CnSK4w1cS4Cxu6SN4l,192.168.1.106,57331,192.168.1.135,8008,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65257,1677287662.775511,Cv1MKz2JnjOfOW5l84,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-DHCP
65258,1677287665.205196,CQVXr43NdMy2gRzv8b,192.168.1.106,54100,142.251.37.106,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-1e100
65259,1677287663.058582,CpczbT17jAkLKTakR3,192.168.1.106,51205,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65260,1677287663.292748,Cki3dz15QaIXjgfzd4,192.168.1.132,1900,192.168.1.106,51205,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65261,1677287684.032872,CV618A3lLYgTglUA8d,192.168.1.108,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65262,1677287758.466382,CwFJQF3UEfdh0uAn8i,192.168.1.106,61911,192.168.1.132,80,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65263,1677287758.725985,CpUznk2bDNfVWuRqJ,192.168.1.106,61912,192.168.1.132,80,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65264,1677287768.791885,CP4WD215iFBPbh47n5,192.168.1.106,61914,192.168.1.132,80,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65265,1677287768.793222,CPDgrm2d4tRsTW0c4l,192.168.1.106,61915,192.168.1.132,80,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65266,1677287778.978841,CtuDbw2sA5XLe44iR2,192.168.1.106,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65267,1677287778.980012,CysaAS3sFO2Z7UazW2,192.168.1.106,137,192.168.1.108,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65268,1677287778.982994,CANQJz1akiRZodAVz2,192.168.1.106,54762,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65269,1677287779.033460,CQwwma4FdOvZfD3L45,192.168.1.106,50407,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65270,1677287779.035780,C1wo7C2iddBOYzsXs8,192.168.1.106,50951,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65271,1677287734.074638,Ctypxk4VwLPDnXq0Wj,192.168.1.131,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65272,1677287778.987325,Chl52kAUVrMqHBwFb,192.168.1.106,55250,192.168.1.108,445,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65273,1677287779.001647,CAOq3k3SIV8xNfN3s6,192.168.1.106,55251,192.168.1.108,139,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65274,1677287779.021073,Ck0OB3AtmAOT8tTPh,192.168.1.106,55252,192.168.1.108,445,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65275,1677287784.758492,CRpYns4bIKxfcXoXL3,192.168.1.107,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65276,1677287784.759634,C6c2x42OrKQDU7Rzx5,192.168.1.107,137,192.168.1.106,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65277,1677287784.760899,Cq4PkY1BR2caENuPAg,192.168.1.107,50068,192.168.1.106,139,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65278,1677287784.777592,CO60EUZ6da2AFYqR9,192.168.1.107,50069,192.168.1.106,139,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65279,1677287801.127133,Cw6oZW1cClwrQgmDBf,192.168.1.106,63085,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65280,1677287801.348170,C0bfBBPq55xAEE6g2,192.168.1.106,61585,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65281,1677287801.121587,CupOQg2omzpGS88yy9,192.168.1.106,57317,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65282,1677287801.123407,C7yrK31dUGNO8qHlj,192.168.1.106,51294,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65283,1677287801.132550,CvdZnI3hVCGzrs7Fl6,192.168.1.106,49188,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65284,1677287801.235820,CsJkde1HFiyyuPqh28,192.168.1.106,50570,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65285,1677287801.238504,CcErOC1WOaeC12hL51,192.168.1.106,55653,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65286,1677287801.240854,CG5R9l4xuIpTjoMkDk,192.168.1.106,63670,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
